LUC,GCM,RCP,Timestep,Ecosystem,StockGroup,Mean,Lower,Upper
Low,CanESM2,rcp45,2030,No,Aquatic,65290.67558938733,65132.54344501962,65467.044414841665
Low,CanESM2,rcp45,2030,No,Atmosphere,-507141.0725542332,-529149.6314867095,-489119.48046014644
Low,CanESM2,rcp45,2030,No,DOM,81.14848047945446,70.05054196988348,93.63806565940558
Low,CanESM2,rcp45,2030,No,HAP,492503.8475618919,489513.9300645216,495642.1894752162
Low,CanESM2,rcp45,2030,No,HWP,97760.50505922976,89695.60673275497,107947.35042347648
Low,CanESM2,rcp45,2030,No,Live,703.3954377839129,649.93365892075,748.6338936809258
Low,CanESM2,rcp45,2030,No,Soil,23587.396444961098,22481.84477820832,24419.945234021667
Low,CanESM2,rcp45,2030,Yes,DOM,592766.6354254514,546446.1909993831,650762.0700257367
Low,CanESM2,rcp45,2030,Yes,Live,1519599.983495436,1444755.1564562633,1593719.4565191544
Low,CanESM2,rcp45,2030,Yes,Soil,2537978.5002687406,2534002.5831909603,2543680.546499485
Low,CanESM2,rcp45,2031,No,Aquatic,67510.82861323358,67341.44128693899,67696.12142862103
Low,CanESM2,rcp45,2031,No,Atmosphere,-560345.603203276,-583265.8479162562,-539225.1195523858
Low,CanESM2,rcp45,2031,No,DOM,83.05454508508336,72.96365308929879,96.64222947563088
Low,CanESM2,rcp45,2031,No,HAP,513568.4204591458,510414.36811797624,516866.1615844781
Low,CanESM2,rcp45,2031,No,HWP,100729.89058252929,92132.86578924512,110909.31125952918
Low,CanESM2,rcp45,2031,No,Live,720.5339895903646,669.7470756685044,769.467077555666
Low,CanESM2,rcp45,2031,No,Soil,24148.164975462627,22941.906245299866,24958.04081200317
Low,CanESM2,rcp45,2031,Yes,DOM,596728.135941032,548760.174093002,656887.2490389161
Low,CanESM2,rcp45,2031,Yes,Live,1543209.4079024303,1463197.0928307734,1616462.1273861267
Low,CanESM2,rcp45,2031,Yes,Soil,2536778.1814039485,2532730.529523451,2542520.072806323
Low,CanESM2,rcp45,2032,No,Aquatic,69733.12573831649,69559.38181227692,69926.16129845506
Low,CanESM2,rcp45,2032,No,Atmosphere,-533992.422563164,-557689.300873012,-511506.264827419
Low,CanESM2,rcp45,2032,No,DOM,85.32296312428153,73.675496098435,98.3256730692836
Low,CanESM2,rcp45,2032,No,HAP,526803.8224438103,523445.2497487179,530188.1353432543
Low,CanESM2,rcp45,2032,No,HWP,103916.90540374356,94783.10786335004,115231.934441416
Low,CanESM2,rcp45,2032,No,Live,734.3147759796689,681.7181006223309,781.7841702428567
Low,CanESM2,rcp45,2032,No,Soil,24680.931699620065,23472.1544509604,25612.455076733437
Low,CanESM2,rcp45,2032,Yes,DOM,604947.118573718,560320.1197974295,664944.3181789635
Low,CanESM2,rcp45,2032,Yes,Live,1489383.1941722056,1408708.2821701332,1556277.5174639348
Low,CanESM2,rcp45,2032,Yes,Soil,2536838.702001941,2532935.924309179,2542488.7622508253
Low,CanESM2,rcp45,2033,No,Aquatic,71956.88890000388,71782.04935728901,72156.45247098734
Low,CanESM2,rcp45,2033,No,Atmosphere,-529897.0832318172,-554260.3686584793,-506064.1400464455
Low,CanESM2,rcp45,2033,No,DOM,86.95049000678398,74.08483073394898,99.77344320582102
Low,CanESM2,rcp45,2033,No,HAP,539473.3819444681,536037.3498808463,542997.3424922228
Low,CanESM2,rcp45,2033,No,HWP,106967.87087017576,97994.0471277906,117661.65835276907
Low,CanESM2,rcp45,2033,No,Live,747.4739616636936,690.5547755122676,794.5052846208182
Low,CanESM2,rcp45,2033,No,Soil,25194.124340819286,24056.579946324608,26086.956960003154
Low,CanESM2,rcp45,2033,Yes,DOM,604429.7516958324,559050.6040098534,659198.2483772747
Low,CanESM2,rcp45,2033,Yes,Live,1470974.7883661094,1399058.10642152,1539154.3199092946
Low,CanESM2,rcp45,2033,Yes,Soil,2533196.8678720244,2529427.520941154,2538752.082589842
Low,CanESM2,rcp45,2034,No,Aquatic,74180.62772320639,74008.36102474631,74384.68617403202
Low,CanESM2,rcp45,2034,No,Atmosphere,-569133.2242407375,-596112.171563698,-543701.7072749619
Low,CanESM2,rcp45,2034,No,DOM,88.19414815462315,74.97456979833399,102.20264563212848
Low,CanESM2,rcp45,2034,No,HAP,556956.3098517924,553315.9235910269,560628.6875809962
Low,CanESM2,rcp45,2034,No,HWP,109824.73156728364,100819.7159008599,120258.8246554739
Low,CanESM2,rcp45,2034,No,Live,760.377171877072,700.6661411055691,807.811699763389
Low,CanESM2,rcp45,2034,No,Soil,25684.861008872173,24441.537466845926,26660.47988175296
Low,CanESM2,rcp45,2034,Yes,DOM,603989.4666091233,558829.7486145877,656586.9595330656
Low,CanESM2,rcp45,2034,Yes,Live,1491963.0358826655,1420658.1972042506,1558448.0974513798
Low,CanESM2,rcp45,2034,Yes,Soil,2528816.6354869297,2525089.624722993,2533975.5348602906
Low,CanESM2,rcp45,2035,No,Aquatic,76406.28181048883,76238.21278146755,76614.19673445766
Low,CanESM2,rcp45,2035,No,Atmosphere,-543950.8117567454,-572034.1785185591,-519280.91461783356
Low,CanESM2,rcp45,2035,No,DOM,90.0901562049809,76.89674456622501,104.82072561838746
Low,CanESM2,rcp45,2035,No,HAP,568961.7153349804,565259.7677017334,572682.5511202659
Low,CanESM2,rcp45,2035,No,HWP,112835.67999127181,103147.31401646115,123278.23763603301
Low,CanESM2,rcp45,2035,No,Live,770.9837038747058,711.7754444829463,818.1222785203287
Low,CanESM2,rcp45,2035,No,Soil,26156.14038666251,24900.65173450736,27261.639135912086
Low,CanESM2,rcp45,2035,Yes,DOM,609001.7734009594,565762.4692686512,658742.164180108
Low,CanESM2,rcp45,2035,Yes,Live,1445950.4502489723,1375275.7386708723,1511986.7230516588
Low,CanESM2,rcp45,2035,Yes,Soil,2526908.711932705,2523422.7625447176,2531587.6853889753
Low,CanESM2,rcp45,2036,No,Aquatic,78639.69631950199,78476.01594956953,78846.50124155465
Low,CanESM2,rcp45,2036,No,Atmosphere,-567903.5217855008,-596072.4772681838,-542773.7322124158
Low,CanESM2,rcp45,2036,No,DOM,90.97895528412391,77.46529250622501,105.73604410437369
Low,CanESM2,rcp45,2036,No,HAP,585484.7932887028,581637.299189776,589319.7063255457
Low,CanESM2,rcp45,2036,No,HWP,115668.41781030198,105444.79460565114,125554.43448533668
Low,CanESM2,rcp45,2036,No,Live,781.7089264773973,721.4914777873931,829.4500605325363
Low,CanESM2,rcp45,2036,No,Soil,26576.360548459295,25299.336774524665,27632.962972650093
Low,CanESM2,rcp45,2036,Yes,DOM,591257.1206645448,548695.926827176,638918.8931298396
Low,CanESM2,rcp45,2036,Yes,Live,1470257.586744267,1404598.2381320214,1537881.52305408
Low,CanESM2,rcp45,2036,Yes,Soil,2522277.8737372863,2519067.4839675925,2526398.782819571
Low,CanESM2,rcp45,2037,No,Aquatic,80872.0651734067,80710.69100352348,81079.64877465091
Low,CanESM2,rcp45,2037,No,Atmosphere,-546528.3213813304,-574631.1741338082,-520221.53431463684
Low,CanESM2,rcp45,2037,No,DOM,92.47099896092791,78.498466763045,107.61664998403826
Low,CanESM2,rcp45,2037,No,HAP,597597.855605146,593654.0646963468,601492.4898375723
Low,CanESM2,rcp45,2037,No,HWP,118428.57173602631,109056.92163914272,130212.79755743753
Low,CanESM2,rcp45,2037,No,Live,790.9203732517817,730.8217837441312,843.6826057916019
Low,CanESM2,rcp45,2037,No,Soil,26987.187868623532,25790.08936652941,28097.311910817836
Low,CanESM2,rcp45,2037,Yes,DOM,587173.3543508529,546351.2739562248,631927.1154345064
Low,CanESM2,rcp45,2037,Yes,Live,1440213.749273633,1376672.2356747023,1505729.871582275
Low,CanESM2,rcp45,2037,Yes,Soil,2517503.161210569,2514357.2666483996,2521429.131620751
Low,CanESM2,rcp45,2038,No,Aquatic,83108.52396117216,82947.26091411385,83315.23793884736
Low,CanESM2,rcp45,2038,No,Atmosphere,-564594.8439862682,-592829.4862707383,-538699.1354198925
Low,CanESM2,rcp45,2038,No,DOM,93.74484196266513,80.82646108661677,109.18342485248928
Low,CanESM2,rcp45,2038,No,HAP,612115.9257924183,607997.0966913733,616074.7882603509
Low,CanESM2,rcp45,2038,No,HWP,121387.62906574862,111611.4133963885,133544.7159039647
Low,CanESM2,rcp45,2038,No,Live,800.3050442311528,738.1917713965743,848.3442922040467
Low,CanESM2,rcp45,2038,No,Soil,27380.285498298843,26095.139905526303,28436.51826246576
Low,CanESM2,rcp45,2038,Yes,DOM,581266.2696035486,541108.6761080687,625742.4524619947
Low,CanESM2,rcp45,2038,Yes,Live,1450882.1904422762,1387493.8693044605,1515387.8628211007
Low,CanESM2,rcp45,2038,Yes,Soil,2510690.984945675,2507530.4464728497,2514514.6587969717
Low,CanESM2,rcp45,2039,No,Aquatic,85347.5054068134,85192.8659944272,85551.52105619677
Low,CanESM2,rcp45,2039,No,Atmosphere,-596872.8996077339,-625187.635058077,-569585.8663836137
Low,CanESM2,rcp45,2039,No,DOM,95.07322627294721,81.91128484267662,111.44682024031704
Low,CanESM2,rcp45,2039,No,HAP,629247.4544409452,624965.1636156252,633324.9207195437
Low,CanESM2,rcp45,2039,No,HWP,124217.88184026371,113820.80755963844,136023.19992319093
Low,CanESM2,rcp45,2039,No,Live,810.4119460074866,749.1619150918402,856.6662875535799
Low,CanESM2,rcp45,2039,No,Soil,27761.80505494594,26428.7766804954,28852.801303949487
Low,CanESM2,rcp45,2039,Yes,DOM,581813.7157142749,541143.587213033,622241.8612223521
Low,CanESM2,rcp45,2039,Yes,Live,1465415.0804872273,1405181.4316675242,1530423.3623660607
Low,CanESM2,rcp45,2039,Yes,Soil,2505294.986700437,2502022.5449546804,2509178.999970356
Low,CanESM2,rcp45,2040,No,Aquatic,87581.9587340825,87431.27640568966,87786.70128705955
Low,CanESM2,rcp45,2040,No,Atmosphere,-640890.1440433403,-668530.4562044232,-614436.4110794687
Low,CanESM2,rcp45,2040,No,DOM,96.78019276812645,83.69562198939411,112.14551363066573
Low,CanESM2,rcp45,2040,No,HAP,647026.7940692857,642575.563051906,651160.4576920371
Low,CanESM2,rcp45,2040,No,HWP,127193.39821337603,116352.93351259732,138851.88759195228
Low,CanESM2,rcp45,2040,No,Live,819.9207311050852,758.2913429527644,868.4505167413928
Low,CanESM2,rcp45,2040,No,Soil,28116.81501856864,26817.75666675338,29236.13165243814
Low,CanESM2,rcp45,2040,Yes,DOM,583530.8461783987,543894.4679162925,623361.3919554602
Low,CanESM2,rcp45,2040,Yes,Live,1487893.7787316476,1429717.5879682363,1555670.4825061301
Low,CanESM2,rcp45,2040,Yes,Soil,2501760.86738326,2498480.8284001546,2505605.6934129177
Low,CanESM2,rcp45,2041,No,Aquatic,89818.1985963051,89667.46470543969,90022.9949821092
Low,CanESM2,rcp45,2041,No,Atmosphere,-718681.7045786097,-747445.9705583092,-692536.0282887702
Low,CanESM2,rcp45,2041,No,DOM,98.52345528039008,86.13292375294779,113.83274209957901
Low,CanESM2,rcp45,2041,No,HAP,670034.6554256092,665363.825392905,674289.2638974015
Low,CanESM2,rcp45,2041,No,HWP,130297.30366539609,119908.04752033655,141679.16639483545
Low,CanESM2,rcp45,2041,No,Live,831.2139571799461,766.1881948752653,880.8812189553028
Low,CanESM2,rcp45,2041,No,Soil,28437.39940548728,27077.700217860038,29568.081128954924
Low,CanESM2,rcp45,2041,Yes,DOM,585241.0261684051,548483.5024650698,622945.6538469017
Low,CanESM2,rcp45,2041,Yes,Live,1536623.8997929075,1481365.5643414762,1602756.3722099974
Low,CanESM2,rcp45,2041,Yes,Soil,2500430.4993212917,2497017.4702788885,2504319.3011930436
Low,CanESM2,rcp45,2042,No,Aquatic,92052.3668468704,91900.36902884566,92258.66480745916
Low,CanESM2,rcp45,2042,No,Atmosphere,-757034.9873031992,-784144.1318830501,-730677.7487146729
Low,CanESM2,rcp45,2042,No,DOM,100.9019582126695,88.66518075668964,116.53361865027168
Low,CanESM2,rcp45,2042,No,HAP,689711.7061910949,684924.8443600798,694076.4493955816
Low,CanESM2,rcp45,2042,No,HWP,133360.10858740634,122442.26661779878,145677.22854569787
Low,CanESM2,rcp45,2042,No,Live,841.0502801934365,776.8823995670623,888.9014385743435
Low,CanESM2,rcp45,2042,No,Soil,28752.251159652158,27381.02901241884,29840.89725866747
Low,CanESM2,rcp45,2042,Yes,DOM,613429.6782633056,572438.2621042966,652801.7179811993
Low,CanESM2,rcp45,2042,Yes,Live,1519367.2906384608,1463990.735210139,1584688.8531604055
Low,CanESM2,rcp45,2042,Yes,Soil,2502550.6485873256,2499060.303584086,2506730.4922726857
Low,CanESM2,rcp45,2043,No,Aquatic,94279.80126630928,94125.31194400754,94488.98153591676
Low,CanESM2,rcp45,2043,No,Atmosphere,-800117.3964058367,-826525.4964966709,-774311.4467471136
Low,CanESM2,rcp45,2043,No,DOM,103.22530045002193,89.34778657211717,118.54676908416786
Low,CanESM2,rcp45,2043,No,HAP,708512.3599291865,703549.9721603185,713007.798640108
Low,CanESM2,rcp45,2043,No,HWP,136416.5221377765,124804.52481148386,149432.03546750458
Low,CanESM2,rcp45,2043,No,Live,850.1199735778036,782.9157182292711,899.9694957897473
Low,CanESM2,rcp45,2043,No,Soil,29073.42609873363,27684.258440299316,30128.635881878254
Low,CanESM2,rcp45,2043,Yes,DOM,653635.517656689,598112.8573334501,711053.0637098592
Low,CanESM2,rcp45,2043,Yes,Live,1494655.4959272272,1431122.1385508517,1569610.1787695843
Low,CanESM2,rcp45,2043,Yes,Soil,2505721.943325083,2501900.3954075472,2509945.897620773
Low,CanESM2,rcp45,2044,No,Aquatic,96483.45076270492,96329.60863255375,96691.16256911287
Low,CanESM2,rcp45,2044,No,Atmosphere,-803899.1483087422,-829917.8735899134,-778912.248691065
Low,CanESM2,rcp45,2044,No,DOM,105.56336540564085,91.59191707510304,120.36783993843387
Low,CanESM2,rcp45,2044,No,HAP,723388.7097484962,718255.2255859328,727997.561772661
Low,CanESM2,rcp45,2044,No,HWP,139287.16917455388,127375.14286166387,151915.47455198923
Low,CanESM2,rcp45,2044,No,Live,857.3109600217628,788.5429903248348,907.8865048738808
Low,CanESM2,rcp45,2044,No,Soil,29369.090956003773,27914.827028754444,30500.627234453314
Low,CanESM2,rcp45,2044,Yes,DOM,677455.4494795339,622014.5949093963,727776.4037854382
Low,CanESM2,rcp45,2044,Yes,Live,1451120.1865573423,1383636.539842247,1527274.5830292844
Low,CanESM2,rcp45,2044,Yes,Soil,2508963.2325139935,2504927.4761005654,2513138.230948559
Low,CanESM2,rcp45,2045,No,Aquatic,98689.79375172984,98532.97534659009,98895.41784671295
Low,CanESM2,rcp45,2045,No,Atmosphere,-808000.0991975544,-835284.840453076,-782194.4477628884
Low,CanESM2,rcp45,2045,No,DOM,107.45562565457905,92.393435777261,121.5274662560011
Low,CanESM2,rcp45,2045,No,HAP,738329.9625520089,733019.4394042774,743051.6339769125
Low,CanESM2,rcp45,2045,No,HWP,142033.83426364165,129340.57993152832,155117.43831889745
Low,CanESM2,rcp45,2045,No,Live,864.6117299882418,795.2678232787927,916.4047134301466
Low,CanESM2,rcp45,2045,No,Soil,29671.95600965934,28269.11332546351,30730.021457842064
Low,CanESM2,rcp45,2045,Yes,DOM,708797.639030675,645770.4312283925,765348.2328656551
Low,CanESM2,rcp45,2045,Yes,Live,1401130.3388688124,1332673.6986174844,1490783.3544891146
Low,CanESM2,rcp45,2045,Yes,Soil,2511505.522574578,2507653.722781445,2516044.7247075597
Low,CanESM2,rcp45,2046,No,Aquatic,100873.526476637,100704.52385163977,101088.17479768908
Low,CanESM2,rcp45,2046,No,Atmosphere,-795650.8849874636,-824568.6080127908,-770142.2221721219
Low,CanESM2,rcp45,2046,No,DOM,109.3003819810614,93.86960266726152,124.03386344694022
Low,CanESM2,rcp45,2046,No,HAP,750728.6651207632,745228.0777297106,755549.4728187541
Low,CanESM2,rcp45,2046,No,HWP,144828.1643016,132703.21667293645,158182.9388627247
Low,CanESM2,rcp45,2046,No,Live,870.4702968864353,801.8203953502295,921.6117284418158
Low,CanESM2,rcp45,2046,No,Soil,29957.394390126803,28406.96642977951,30996.667890193363
Low,CanESM2,rcp45,2046,Yes,DOM,700550.4012953528,637094.6212354527,755890.8460859106
Low,CanESM2,rcp45,2046,Yes,Live,1379087.9162903274,1308963.842557554,1468525.7783754827
Low,CanESM2,rcp45,2046,Yes,Soil,2511776.0616430007,2507504.942346887,2517039.7412480237
Low,CanESM2,rcp45,2047,No,Aquatic,103072.43779936658,102896.79478446745,103308.50960309111
Low,CanESM2,rcp45,2047,No,Atmosphere,-827989.3819425342,-855903.3967855793,-800958.9002325459
Low,CanESM2,rcp45,2047,No,DOM,110.63437682435364,95.2599635386017,125.62831237807004
Low,CanESM2,rcp45,2047,No,HAP,766392.2579513201,760682.536096402,771359.0286483718
Low,CanESM2,rcp45,2047,No,HWP,147750.6952160472,135637.94118701294,161180.7664423679
Low,CanESM2,rcp45,2047,No,Live,877.3990072191746,810.1419707981325,927.9644229462158
Low,CanESM2,rcp45,2047,No,Soil,30226.033088502958,28657.910386205844,31278.92224119282
Low,CanESM2,rcp45,2047,Yes,DOM,692690.5000711931,632707.8973564103,746566.4407636086
Low,CanESM2,rcp45,2047,Yes,Live,1399808.266350547,1332008.873505226,1488885.0209406577
Low,CanESM2,rcp45,2047,Yes,Soil,2510192.173290902,2505357.88030695,2515981.5125381798
Low,CanESM2,rcp45,2048,No,Aquatic,105290.96987788181,105105.33881051817,105533.87542296588
Low,CanESM2,rcp45,2048,No,Atmosphere,-826152.4176050304,-853323.0808478238,-799457.1765456321
Low,CanESM2,rcp45,2048,No,DOM,111.89317931958347,96.1738623805573,127.77786415950128
Low,CanESM2,rcp45,2048,No,HAP,780509.9715173262,774594.0183273458,785598.0113499457
Low,CanESM2,rcp45,2048,No,HWP,150591.08554449066,137803.65460734197,163738.85843304524
Low,CanESM2,rcp45,2048,No,Live,883.3161624066167,817.1419820550883,936.2310346753493
Low,CanESM2,rcp45,2048,No,Soil,30474.52511519856,28873.98727831706,31648.711330463346
Low,CanESM2,rcp45,2048,Yes,DOM,681152.5239135276,622970.2510743397,735623.5224913112
Low,CanESM2,rcp45,2048,Yes,Live,1389484.9313339,1321042.059775863,1478017.7457190594
Low,CanESM2,rcp45,2048,Yes,Soil,2510784.216170462,2505618.5721097197,2517194.276627048
Low,CanESM2,rcp45,2049,No,Aquatic,107524.20242222269,107328.1844251862,107770.69097051652
Low,CanESM2,rcp45,2049,No,Atmosphere,-829725.442533318,-858274.1886234651,-803820.1908792432
Low,CanESM2,rcp45,2049,No,DOM,113.17220780024846,97.41675008484148,130.3043818588677
Low,CanESM2,rcp45,2049,No,HAP,793648.258420471,787581.5904270496,798933.6076484288
Low,CanESM2,rcp45,2049,No,HWP,153568.6651375754,140207.10224636638,167099.13991442003
Low,CanESM2,rcp45,2049,No,Live,888.3367721385869,822.6689644687791,940.9750993888892
Low,CanESM2,rcp45,2049,No,Soil,30711.95789045874,29181.01597342406,31861.686855476022
Low,CanESM2,rcp45,2049,Yes,DOM,671183.1642604695,613121.4686690392,724140.6841407614
Low,CanESM2,rcp45,2049,Yes,Live,1386331.603200145,1319821.4388352188,1477835.0417035976
Low,CanESM2,rcp45,2049,Yes,Soil,2508887.0974312476,2503544.72309239,2515630.0419922974
Low,CanESM2,rcp45,2050,No,Aquatic,109768.54561985686,109567.74929434544,110017.60420667734
Low,CanESM2,rcp45,2050,No,Atmosphere,-824515.2041811771,-852720.3085101438,-797114.0357038982
Low,CanESM2,rcp45,2050,No,DOM,114.4495481141047,97.77012943723898,131.70758034247646
Low,CanESM2,rcp45,2050,No,HAP,806558.780490116,800301.2463238377,812041.1209536674
Low,CanESM2,rcp45,2050,No,HWP,156362.464594711,143714.845407523,170276.60261969146
Low,CanESM2,rcp45,2050,No,Live,893.6462104527246,827.9409358078301,947.3375176640757
Low,CanESM2,rcp45,2050,No,Soil,30957.796048365693,29614.749188823058,32063.745044085867
Low,CanESM2,rcp45,2050,Yes,DOM,657583.979450067,601501.1539064359,709184.0670450719
Low,CanESM2,rcp45,2050,Yes,Live,1379260.0061026097,1313669.9684022139,1466416.7192310789
Low,CanESM2,rcp45,2050,Yes,Soil,2506146.5513258493,2500581.9836684503,2513046.051860505
Low,CanESM2,rcp45,2051,No,Aquatic,112013.95146352654,111808.9131787213,112264.54014684151
Low,CanESM2,rcp45,2051,No,Atmosphere,-819893.149666355,-850175.1111373674,-793768.0609229738
Low,CanESM2,rcp45,2051,No,DOM,115.65581320651674,98.87985195428072,134.04632251184609
Low,CanESM2,rcp45,2051,No,HAP,818743.698678351,812341.3540246043,824385.3603811632
Low,CanESM2,rcp45,2051,No,HWP,159146.892033967,145766.60604853928,172817.5947701765
Low,CanESM2,rcp45,2051,No,Live,898.3122756769114,833.2315529162956,952.7347825692705
Low,CanESM2,rcp45,2051,No,Soil,31192.914540345457,29949.10802257406,32381.47300626377
Low,CanESM2,rcp45,2051,Yes,DOM,647482.1659262754,591291.0872037221,700467.4870967902
Low,CanESM2,rcp45,2051,Yes,Live,1371257.2150240592,1305801.4928326248,1459719.5342126742
Low,CanESM2,rcp45,2051,Yes,Soil,2502173.359120332,2496657.2873768127,2509158.351618846
Low,CanESM2,rcp45,2052,No,Aquatic,114253.66669810562,114042.07296980554,114505.89790331744
Low,CanESM2,rcp45,2052,No,Atmosphere,-843153.2072710801,-875160.9370317024,-815778.7700541201
Low,CanESM2,rcp45,2052,No,DOM,116.76734964627335,99.63376365921285,135.1483085365671
Low,CanESM2,rcp45,2052,No,HAP,833108.9023784652,826560.4626496666,838957.7021452812
Low,CanESM2,rcp45,2052,No,HWP,162044.4872672501,148294.88301670647,176515.57322260042
Low,CanESM2,rcp45,2052,No,Live,903.9600823465411,841.3313055313793,957.1488351062649
Low,CanESM2,rcp45,2052,No,Soil,31418.56823640548,30134.75379879806,32566.547961903492
Low,CanESM2,rcp45,2052,Yes,DOM,650527.532897071,596225.2525538767,697930.0257019426
Low,CanESM2,rcp45,2052,Yes,Live,1376775.5646077036,1308726.162380719,1460944.8489274592
Low,CanESM2,rcp45,2052,Yes,Soil,2497134.77296333,2491518.752657608,2504274.3996328064
Low,CanESM2,rcp45,2053,No,Aquatic,116495.72356702712,116279.25262135643,116746.34659440789
Low,CanESM2,rcp45,2053,No,Atmosphere,-843420.7210706555,-877146.4028646601,-816558.0820881478
